E_B,P_Battery_Max,cost_ALL,cost_PV,cost_WG,cost_net
700,400,4509.9540267332,1097.536,1033.001814404432,1946.5394999999996
700,450,4520.912930842789,1097.536,1033.001814404432,1946.5394999999996
700,500,4531.871834952378,1097.536,1033.001814404432,1946.5394999999996
700,550,4542.8307390619675,1097.536,1033.001814404432,1946.5394999999996
800,50,4666.738452054795,1097.536,972.0250000000002,2191.698
800,100,4542.383531164384,1097.536,1117.4000000000003,1911.0091749999995
800,150,4311.537785273973,1097.536,993.2050000000002,1793.3995249999998
800,200,4328.434133150875,1097.536,988.202243767313,1804.3397249999998
800,250,4389.092537242978,1097.536,1006.471840062327,1835.7696286874998
800,300,4440.732886102568,1097.536,1040.514890062327,1842.4080234374997
800,350,4452.8867902121565,1097.536,1041.514890062327,1842.6030234374998
800,400,4463.845694321746,1097.536,1041.514890062327,1842.6030234374998
800,450,4474.804598431335,1097.536,1041.514890062327,1842.6030234374998
800,500,4485.763502540924,1097.536,1041.514890062327,1842.6030234374998
800,550,4496.722406650513,1097.536,1041.514890062327,1842.6030234374998
800,600,4507.681310760102,1097.536,1041.514890062327,1842.6030234374998
900,50,4678.053520547946,1097.536,972.0250000000002,2153.698
900,100,4553.698599657536,1097.536,1117.4000000000003,1873.0091749999997
900,150,4322.852853767124,1097.536,993.2050000000002,1755.3995249999998
900,200,4315.395732876712,1097.536,1018.4550000000002,1711.7334999999996
900,250,4391.747886986303,1097.536,1067.205,1728.3767499999997
900,300,4463.156448658391,1097.536,1117.7904875000002,1738.2409200624998
900,350,4475.3103527679805,1097.536,1118.7904875000002,1738.4359200624997
900,400,4486.269256877569,1097.536,1118.7904875000002,1738.4359200624997
900,450,4497.228160987159,1097.536,1118.7904875000002,1738.4359200624997
900,500,4508.187065096748,1097.536,1118.7904875000002,1738.4359200624997
900,550,4519.145969206336,1097.536,1118.7904875000002,1738.4359200624997
900,600,4530.104873315926,1097.536,1118.7904875000002,1738.4359200624997
900,650,4541.063777425515,1097.536,1118.7904875000002,1738.4359200624997
900,700,4552.022681535103,1097.536,1118.7904875000002,1738.4359200624997
1000,50,4689.368589041096,1097.536,972.0250000000002,2115.698
1000,100,4565.0136681506865,1097.536,1117.4000000000003,1835.0091749999997
1000,150,4334.167922260274,1097.536,993.2050000000003,1717.3995249999998
1000,200,4326.710801369863,1097.536,1018.455,1673.7334999999998
1000,250,4403.062955479452,1097.536,1067.205,1690.3767499999997
1000,300,4474.471517151542,1097.536,1117.7904875000002,1700.2409200624998
1000,350,4486.625421261131,1097.536,1118.7904875000002,1700.4359200624997
1000,400,4497.58432537072,1097.536,1118.7904875000002,1700.4359200624997
1000,450,4508.543229480309,1097.536,1118.7904875000002,1700.4359200624997
1000,500,4519.502133589898,1097.536,1118.7904875000002,1700.4359200624997
1000,550,4530.461037699487,1097.536,1118.7904875000002,1700.4359200624997
1000,600,4541.419941809076,1097.536,1118.7904875000002,1700.4359200624997
1000,650,4552.378845918665,1097.536,1118.7904875000002,1700.4359200624997
1000,700,4563.337750028254,1097.536,1118.7904875000002,1700.4359200624997
1000,750,4574.296654137843,1097.536,1118.7904875000002,1700.4359200624997
1000,800,4585.255558247432,1097.536,1118.7904875000002,1700.4359200624997
1100,50,4700.683657534248,1097.536,972.0250000000002,2077.698
1100,100,4576.328736643836,1097.536,1117.4000000000003,1797.009175
1100,150,4251.855615753425,1097.536,898.7050000000002,1680.2721499999998
1100,200,4293.6589948630135,1097.536,972.4550000000002,1637.3666249999997
1100,250,4362.323116472602,1097.536,1014.7715000000002,1652.7553424999999
1100,300,4485.786585644692,1097.536,1117.7904875,1662.2409200625
1100,350,4497.940489754281,1097.536,1118.7904875,1662.4359200625
1100,400,4508.8993938638705,1097.536,1118.7904875,1662.4359200625
1100,450,4519.858297973459,1097.536,1118.7904875,1662.4359200625
1100,500,4530.817202083048,1097.536,1118.7904875,1662.4359200625
1100,550,4541.776106192638,1097.536,1118.7904875,1662.4359200625
1100,600,4552.735010302226,1097.536,1118.7904875,1662.4359200625
1100,650,4563.693914411815,1097.536,1118.7904875,1662.4359200625
1100,700,4574.652818521405,1097.536,1118.7904875,1662.4359200625
1100,750,4585.6117226309925,1097.536,1118.7904875,1662.4359200625
1100,800,4596.570626740582,1097.536,1118.7904875,1662.4359200625
1100,850,4607.529530850172,1097.536,1118.7904875,1662.4359200625
1200,50,4711.998726027397,1097.536,972.0250000000002,2039.6979999999996
1200,100,4493.388075136987,1097.536,1019.2860000000003,1762.8674449999996
1200,150,4282.290684246575,1097.536,914.7050000000002,1645.3921500000001
1200,200,4304.974063356164,1097.536,972.4550000000003,1599.3666249999997
1200,250,4396.3431849657545,1097.536,1033.7715,1618.4603425
1200,300,4464.838934137842,1097.536,1081.9194875,1627.8492000625
1200,350,4476.876325747432,1097.536,1082.8219875000002,1628.0251875624997
1200,400,4487.835229857021,1097.536,1082.8219875000002,1628.0251875624997
1200,450,4498.79413396661,1097.536,1082.8219875000002,1628.0251875624997
1200,500,4509.753038076199,1097.536,1082.8219875000002,1628.0251875624997
1200,550,4520.711942185788,1097.536,1082.8219875000002,1628.0251875624997
1200,600,4531.6708462953775,1097.536,1082.8219875000002,1628.0251875624997
1200,650,4542.629750404966,1097.536,1082.8219875000002,1628.0251875624997
1200,700,4553.588654514555,1097.536,1082.8219875000002,1628.0251875624997
1200,750,4564.547558624145,1097.536,1082.8219875000002,1628.0251875624997
1200,800,4575.506462733733,1097.536,1082.8219875000002,1628.0251875624997
1200,850,4586.465366843322,1097.536,1082.8219875000002,1628.0251875624997
1200,900,4597.424270952912,1097.536,1082.8219875000002,1628.0251875624997
1200,950,4608.3831750624995,1097.536,1082.8219875000002,1628.0251875624997
1300,50,4723.313794520549,1097.536,972.0250000000002,2001.6979999999999
1300,100,4552.655748630138,1097.536,1049.525,1742.58105
1300,150,4293.605752739726,1097.536,914.7050000000002,1607.3921499999997
1300,200,4217.354089661815,1097.536,873.5134375000002,1561.3731453125001
1300,250,4422.5162859589045,1097.536,1046.205,1582.884875
1300,300,4498.859002630994,1097.536,1100.9194875000003,1593.5542000625
1300,350,4510.896394240583,1097.536,1101.8219875000002,1593.7301875624999
1300,400,4521.855298350172,1097.536,1101.8219875000002,1593.7301875624999
1300,450,4532.814202459761,1097.536,1101.8219875000002,1593.7301875624999
1300,500,4543.77310656935,1097.536,1101.8219875000002,1593.7301875624999
1300,550,4554.732010678939,1097.536,1101.8219875000002,1593.7301875624999
1300,600,4565.690914788528,1097.536,1101.8219875000002,1593.7301875624999
1300,650,4576.649818898117,1097.536,1101.8219875000002,1593.7301875624999
1300,700,4587.608723007706,1097.536,1101.8219875000002,1593.7301875624999
1300,750,4598.567627117294,1097.536,1101.8219875000002,1593.7301875624999
1300,800,4609.526531226884,1097.536,1101.8219875000002,1593.7301875624999
1300,850,4620.4854353364735,1097.536,1101.8219875000002,1593.7301875624999
1300,900,4631.444339446061,1097.536,1101.8219875000002,1593.7301875624999
1300,950,4642.403243555651,1097.536,1101.8219875000002,1593.7301875624999
1300,1000,4653.362147665241,1097.536,1101.8219875000002,1593.7301875624999
1400,50,4734.6288630137005,1097.536,972.0250000000002,1963.6979999999999
1400,100,4604.970817123289,1097.536,1052.525,1742.5810499999998
1400,150,4304.920821232877,1097.536,914.7050000000002,1569.39215
1400,200,4251.374158154966,1097.536,892.5134375000002,1527.0781453124996
1400,250,4336.245467264555,1097.536,948.3924375000001,1545.1115503124997
1400,300,4530.334916124145,1097.536,1117.7904875000002,1558.8440450624996
1400,350,4542.488820233733,1097.536,1118.7904875000002,1559.0390450624996
1400,400,4553.447724343323,1097.536,1118.7904875000002,1559.0390450624996
1400,450,4564.406628452912,1097.536,1118.7904875000002,1559.0390450624996
1400,500,4575.3655325625,1097.536,1118.7904875000002,1559.0390450624996
1400,550,4586.32443667209,1097.536,1118.7904875000002,1559.0390450624996
1400,600,4597.283340781678,1097.536,1118.7904875000002,1559.0390450624996
1400,650,4608.242244891268,1097.536,1118.7904875000002,1559.0390450624996
1400,700,4619.201149000857,1097.536,1118.7904875000002,1559.0390450624996
1400,750,4630.160053110446,1097.536,1118.7904875000002,1559.0390450624996
1400,800,4641.118957220035,1097.536,1118.7904875000002,1559.0390450624996
1400,850,4652.077861329624,1097.536,1118.7904875000002,1559.0390450624996
1400,900,4663.036765439213,1097.536,1118.7904875000002,1559.0390450624996
1400,950,4673.995669548802,1097.536,1118.7904875000002,1559.0390450624996
1400,1000,4684.954573658391,1097.536,1118.7904875000002,1559.0390450624996
1500,50,4745.943931506851,1097.536,972.0250000000002,1925.6979999999999
1500,100,4625.8038856164385,1097.536,1052.525,1714.0990499999996
1500,150,4316.235889726027,1097.536,914.705,1531.3921500000001
1500,200,4285.394226648116,1097.536,911.5134375000001,1492.7831453124995
1500,250,4370.265535757706,1097.536,967.3924375000003,1510.8165503124997
1500,300,4461.409522429795,1097.536,1034.492925,1523.9011453749997
1500,350,4473.446914039384,1097.536,1035.3954250000002,1524.0771328749997
1500,400,4484.405818148974,1097.536,1035.3954250000002,1524.0771328749997
1500,450,4495.364722258562,1097.536,1035.3954250000002,1524.0771328749997
1500,500,4506.323626368151,1097.536,1035.3954250000002,1524.0771328749997
1500,550,4517.282530477741,1097.536,1035.3954250000002,1524.0771328749997
1500,600,4528.241434587329,1097.536,1035.3954250000002,1524.0771328749997
1500,650,4539.200338696919,1097.536,1035.3954250000002,1524.0771328749997
1500,700,4550.159242806508,1097.536,1035.3954250000002,1524.0771328749997
1500,750,4561.1181469160965,1097.536,1035.3954250000002,1524.0771328749997
1500,800,4572.077051025686,1097.536,1035.3954250000002,1524.0771328749997
1500,850,4583.035955135275,1097.536,1035.3954250000002,1524.0771328749997
1500,900,4593.994859244864,1097.536,1035.3954250000002,1524.0771328749997
1500,950,4604.953763354453,1097.536,1035.3954250000002,1524.0771328749997
1500,1000,4615.912667464041,1097.536,1035.3954250000002,1524.0771328749997
1600,50,4757.259000000001,1097.536,972.0250000000002,1887.698
1600,100,4637.11895410959,1097.536,1052.525,1676.0990499999998
1600,150,4220.742593266834,1097.536,806.08670296875,1495.2020820789062
1600,200,4305.6019623287675,1097.536,918.9550000000003,1456.2342499999995
1600,250,4404.2856042508565,1097.536,986.3924375000003,1476.5215503124996
1600,300,4495.429590922946,1097.536,1053.4929250000002,1489.6061453749994
1600,350,4507.466982532535,1097.536,1054.3954250000002,1489.7821328749997
1600,400,4518.425886642124,1097.536,1054.3954250000002,1489.7821328749997
1600,450,4529.384790751713,1097.536,1054.3954250000002,1489.7821328749997
1600,500,4540.3436948613025,1097.536,1054.3954250000002,1489.7821328749997
1600,550,4551.302598970891,1097.536,1054.3954250000002,1489.7821328749997
1600,600,4562.26150308048,1097.536,1054.3954250000002,1489.7821328749997
1600,650,4573.22040719007,1097.536,1054.3954250000002,1489.7821328749997
1600,700,4584.179311299658,1097.536,1054.3954250000002,1489.7821328749997
1600,750,4595.138215409246,1097.536,1054.3954250000002,1489.7821328749997
1600,800,4606.097119518836,1097.536,1054.3954250000002,1489.7821328749997
1600,850,4617.0560236284255,1097.536,1054.3954250000002,1489.7821328749997
1600,900,4628.014927738015,1097.536,1054.3954250000002,1489.7821328749997
1600,950,4638.973831847603,1097.536,1054.3954250000002,1489.7821328749997
1600,1000,4649.932735957193,1097.536,1054.3954250000002,1489.7821328749997
1700,50,4783.06606849315,1097.536,972.0250000000002,1864.1899999999994
1700,100,4648.434022602741,1097.536,1052.525,1638.0990499999998
1700,150,4275.253924259984,1097.536,842.23420296875,1464.2508445789063
1700,200,4316.917030821918,1097.536,918.9550000000002,1418.2342499999995
1700,250,4438.305672744008,1097.536,1005.3924375000003,1442.2265503124995
1700,300,4529.449659416097,1097.536,1072.4929250000002,1455.3111453749998
1700,350,4541.487051025686,1097.536,1073.3954250000002,1455.4871328749996
1700,400,4552.445955135276,1097.536,1073.3954250000002,1455.4871328749996
1700,450,4563.404859244864,1097.536,1073.3954250000002,1455.4871328749996
1700,500,4574.363763354453,1097.536,1073.3954250000002,1455.4871328749996
1700,550,4585.322667464043,1097.536,1073.3954250000002,1455.4871328749996
1700,600,4596.281571573631,1097.536,1073.3954250000002,1455.4871328749996
1700,650,4607.24047568322,1097.536,1073.3954250000002,1455.4871328749996
1700,700,4618.19937979281,1097.536,1073.3954250000002,1455.4871328749996
1700,750,4629.158283902399,1097.536,1073.3954250000002,1455.4871328749996
1700,800,4640.117188011987,1097.536,1073.3954250000002,1455.4871328749996
1700,850,4651.076092121577,1097.536,1073.3954250000002,1455.4871328749996
1700,900,4662.034996231165,1097.536,1073.3954250000002,1455.4871328749996
1700,950,4672.993900340754,1097.536,1073.3954250000002,1455.4871328749996
1700,1000,4683.952804450344,1097.536,1073.3954250000002,1455.4871328749996
1800,50,4832.381136986302,1097.536,972.0250000000002,1864.1899999999998
1800,100,4659.749091095891,1097.536,1052.525,1600.0990499999998
1800,150,4414.048755253137,1097.536,954.1817029687502,1441.7831070789061
1800,200,4407.640599315068,1097.536,944.7550000000001,1433.8427499999998
1800,250,4538.867753424658,1097.536,993.505,1505.3609999999996
1800,300,4634.967957846748,1097.536,1036.16195,1547.8453503125
1800,350,4647.005349456336,1097.536,1037.0644499999999,1548.0213378125
1800,400,4657.964253565926,1097.536,1037.0644499999999,1548.0213378125
1800,450,4668.9231576755155,1097.536,1037.0644499999999,1548.0213378125
1800,500,4679.882061785103,1097.536,1037.0644499999999,1548.0213378125
1800,550,4690.840965894693,1097.536,1037.0644499999999,1548.0213378125
1800,600,4701.799870004283,1097.536,1037.0644499999999,1548.0213378125
1800,650,4712.7587741138705,1097.536,1037.0644499999999,1548.0213378125
1800,700,4723.71767822346,1097.536,1037.0644499999999,1548.0213378125
1800,750,4734.67658233305,1097.536,1037.0644499999999,1548.0213378125
1800,800,4745.635486442638,1097.536,1037.0644499999999,1548.0213378125
1800,850,4756.594390552227,1097.536,1037.0644499999999,1548.0213378125
1800,900,4767.553294661817,1097.536,1037.0644499999999,1548.0213378125
1800,950,4778.512198771405,1097.536,1037.0644499999999,1548.0213378125
1800,1000,4789.471102880994,1097.536,1037.0644499999999,1548.0213378125
1900,50,4881.696205479452,1097.536,972.0250000000002,1864.1899999999996
1900,100,4671.064159589041,1097.536,1052.525,1562.0990499999996
1900,150,4472.308913698632,1097.536,975.6300000000001,1429.2798999999998
1900,200,4418.955667808219,1097.536,944.7550000000001,1395.8427499999996
1900,250,4550.182821917809,1097.536,993.5050000000002,1467.3609999999996
1900,300,4668.988026339898,1097.536,1055.16195,1513.5503503124999
1900,350,4681.025417949487,1097.536,1056.06445,1513.7263378124997
1900,400,4691.984322059076,1097.536,1056.06445,1513.7263378124997
1900,450,4702.943226168665,1097.536,1056.06445,1513.7263378124997
1900,500,4713.902130278254,1097.536,1056.06445,1513.7263378124997
1900,550,4724.861034387843,1097.536,1056.06445,1513.7263378124997
1900,600,4735.819938497432,1097.536,1056.06445,1513.7263378124997
1900,650,4746.778842607021,1097.536,1056.06445,1513.7263378124997
1900,700,4757.73774671661,1097.536,1056.06445,1513.7263378124997
1900,750,4768.696650826199,1097.536,1056.06445,1513.7263378124997
1900,800,4779.655554935788,1097.536,1056.06445,1513.7263378124997
1900,850,4790.614459045377,1097.536,1056.06445,1513.7263378124997
1900,900,4801.5733631549665,1097.536,1056.06445,1513.7263378124997
1900,950,4812.532267264555,1097.536,1056.06445,1513.7263378124997
1900,1000,4823.491171374145,1097.536,1056.06445,1513.7263378124997
2000,50,4931.011273972603,1097.536,972.0250000000001,1864.19
2000,100,4683.597978082193,1097.536,1052.525,1525.3177999999998
2000,150,4447.552633754282,1097.536,902.0996875000002,1428.7388640625
2000,200,4337.378246243558,1097.536,847.7817865625003,1361.923473379687
2000,250,4524.764409785959,1097.536,955.2961250000002,1430.8363943749996
2000,300,4639.835313895548,1097.536,1013.8281375,1476.416381875
2000,350,4655.647411755138,1097.536,1017.8893875,1477.2083256249998
2000,400,4666.606315864727,1097.536,1017.8893875,1477.2083256249998
2000,450,4677.565219974316,1097.536,1017.8893875,1477.2083256249998
2000,500,4688.524124083905,1097.536,1017.8893875,1477.2083256249998
2000,550,4699.483028193494,1097.536,1017.8893875,1477.2083256249998
2000,600,4710.441932303083,1097.536,1017.8893875,1477.2083256249998
2000,650,4721.400836412672,1097.536,1017.8893875,1477.2083256249998
2000,700,4732.359740522261,1097.536,1017.8893875,1477.2083256249998
2000,750,4743.3186446318505,1097.536,1017.8893875,1477.2083256249998
2000,800,4754.277548741439,1097.536,1017.8893875,1477.2083256249998
2000,850,4765.236452851028,1097.536,1017.8893875,1477.2083256249998
2000,900,4776.195356960618,1097.536,1017.8893875,1477.2083256249998
2000,950,4787.154261070206,1097.536,1017.8893875,1477.2083256249998
2000,1000,4798.113165179795,1097.536,1017.8893875,1477.2083256249998
2100,50,4980.326342465754,1097.536,972.0250000000002,1864.1899999999998
2100,100,4712.974146575344,1097.536,1034.4639,1523.44
2100,150,4467.268925684933,1097.536,909.1300000000002,1392.1097749999994
2100,200,4391.889577236709,1097.536,883.9292865625004,1330.9722358796869
2100,250,4453.150038381454,1097.536,866.66019203125,1398.5428874460933
2100,300,4556.2472335314,1097.536,915.1723643976562,1442.169006120043
2100,350,4689.6674802482885,1097.536,1036.8893874999999,1442.9133256249997
2100,400,4700.626384357878,1097.536,1036.8893874999999,1442.9133256249997
2100,450,4711.585288467468,1097.536,1036.8893874999999,1442.9133256249997
2100,500,4722.544192577056,1097.536,1036.8893874999999,1442.9133256249997
2100,550,4733.503096686645,1097.536,1036.8893874999999,1442.9133256249997
2100,600,4744.462000796235,1097.536,1036.8893874999999,1442.9133256249997
2100,650,4755.420904905823,1097.536,1036.8893874999999,1442.9133256249997
2100,700,4766.379809015412,1097.536,1036.8893874999999,1442.9133256249997
2100,750,4777.338713125,1097.536,1036.8893874999999,1442.9133256249997
2100,800,4788.29761723459,1097.536,1036.8893874999999,1442.9133256249997
2100,850,4799.256521344179,1097.536,1036.8893874999999,1442.9133256249997
2100,900,4810.215425453767,1097.536,1036.8893874999999,1442.9133256249997
2100,950,4821.174329563357,1097.536,1036.8893874999999,1442.9133256249997
2100,1000,4832.1332336729465,1097.536,1036.8893874999999,1442.9133256249997
2200,50,5029.641410958904,1097.536,972.0250000000002,1864.1899999999996
2200,100,4727.203115068493,1097.536,1031.5500000000002,1491.2678
2200,150,4543.518519178083,1097.536,963.0450000000002,1365.1292999999996
2200,200,4506.46043322986,1097.536,923.9917865625004,1356.165523379687
2200,250,4528.753569374604,1097.536,890.8150170312499,1400.6765249460937
2200,300,4629.2519289308,1097.536,966.7954831476566,1414.2355142762926
2200,350,4644.163789682225,1097.536,970.1033966554689,1414.8805574103162
2200,400,4655.122693791813,1097.536,970.1033966554689,1414.8805574103162
2200,450,4666.081597901402,1097.536,970.1033966554689,1414.8805574103162
2200,500,4677.040502010992,1097.536,970.1033966554689,1414.8805574103162
2200,550,4687.99940612058,1097.536,970.1033966554689,1414.8805574103162
2200,600,4698.958310230169,1097.536,970.1033966554689,1414.8805574103162
2200,650,4709.917214339759,1097.536,970.1033966554689,1414.8805574103162
2200,700,4720.876118449347,1097.536,970.1033966554689,1414.8805574103162
2200,750,4731.8350225589365,1097.536,970.1033966554689,1414.8805574103162
2200,800,4742.793926668526,1097.536,970.1033966554689,1414.8805574103162
2200,850,4753.752830778114,1097.536,970.1033966554689,1414.8805574103162
2200,900,4764.711734887704,1097.536,970.1033966554689,1414.8805574103162
2200,950,4775.670638997293,1097.536,970.1033966554689,1414.8805574103162
2200,1000,4786.629543106881,1097.536,970.1033966554689,1414.8805574103162
2300,50,5078.956479452056,1097.536,972.0250000000001,1864.1900000000005
2300,100,4743.549433561644,1097.536,1025.3000000000002,1464.5490499999996
2300,150,4554.8335876712335,1097.536,963.0450000000001,1327.1292999999998
2300,200,4504.1079974098975,1097.536,900.5363436226564,1327.9534620064178
2300,250,4583.264900367756,1097.536,926.9625170312502,1369.7252874460935
2300,300,4690.7044765867195,1097.536,1008.7515326562502,1384.4169439304685
2300,350,4706.043388055683,1097.536,1012.4168107812502,1385.1316731648435
2300,400,4717.002292165273,1097.536,1012.4168107812502,1385.1316731648435
2300,450,4727.961196274862,1097.536,1012.4168107812502,1385.1316731648435
2300,500,4738.92010038445,1097.536,1012.4168107812502,1385.1316731648435
2300,550,4749.87900449404,1097.536,1012.4168107812502,1385.1316731648435
2300,600,4760.837908603629,1097.536,1012.4168107812502,1385.1316731648435
2300,650,4771.796812713217,1097.536,1012.4168107812502,1385.1316731648435
2300,700,4782.755716822807,1097.536,1012.4168107812502,1385.1316731648435
2300,750,4793.714620932396,1097.536,1012.4168107812502,1385.1316731648435
2300,800,4804.673525041984,1097.536,1012.4168107812502,1385.1316731648435
2300,850,4815.632429151574,1097.536,1012.4168107812502,1385.1316731648435
2300,900,4826.5913332611635,1097.536,1012.4168107812502,1385.1316731648435
2300,950,4837.550237370751,1097.536,1012.4168107812502,1385.1316731648435
2300,1000,4848.509141480341,1097.536,1012.4168107812502,1385.1316731648435
2400,50,5128.271547945205,1097.536,972.0250000000002,1864.1899999999996
2400,100,4754.864502054796,1097.536,1025.3000000000002,1426.5490499999996
2400,150,4566.148656164384,1097.536,963.0450000000001,1289.1292999999998
2400,200,4570.354660273973,1097.536,932.5450000000002,1312.8763999999999
2400,250,4576.629486518116,1097.536,899.9229920582036,1340.8143300763493
2400,300,4675.290797987665,1097.536,974.3661794410158,1354.073550053498
2400,350,4690.20265873909,1097.536,977.6740929488279,1354.7185931875215
2400,400,4701.16156284868,1097.536,977.6740929488279,1354.7185931875215
2400,450,4712.120466958268,1097.536,977.6740929488279,1354.7185931875215
2400,500,4723.079371067857,1097.536,977.6740929488279,1354.7185931875215
2400,550,4734.038275177447,1097.536,977.6740929488279,1354.7185931875215
2400,600,4744.997179287035,1097.536,977.6740929488279,1354.7185931875215
2400,650,4755.956083396624,1097.536,977.6740929488279,1354.7185931875215
2400,700,4766.914987506214,1097.536,977.6740929488279,1354.7185931875215
2400,750,4777.873891615802,1097.536,977.6740929488279,1354.7185931875215
2400,800,4788.832795725391,1097.536,977.6740929488279,1354.7185931875215
2400,850,4799.791699834981,1097.536,977.6740929488279,1354.7185931875215
2400,900,4810.750603944569,1097.536,977.6740929488279,1354.7185931875215
2400,950,4821.7095080541585,1097.536,977.6740929488279,1354.7185931875215
2400,1000,4832.668412163748,1097.536,977.6740929488279,1354.7185931875215
2500,50,5177.586616438356,1097.536,972.0250000000002,1864.1899999999996
2500,100,4761.148320547946,1097.536,1031.5500000000002,1377.2678
2500,150,4577.463724657535,1097.536,963.0450000000002,1251.1292999999996
2500,200,4688.951728767124,1097.536,961.3950000000001,1353.3084
2500,250,4649.634181917516,1097.536,951.5461108082029,1312.8808382325997
2500,300,4818.319904107786,1097.536,1062.4537671214841,1359.7
2500,350,4833.301450959563,1097.536,1066.476409863672,1359.7
2500,400,4844.260355069153,1097.536,1066.476409863672,1359.7
2500,450,4855.219259178741,1097.536,1066.476409863672,1359.7
2500,500,4866.17816328833,1097.536,1066.476409863672,1359.7
2500,550,4877.13706739792,1097.536,1066.476409863672,1359.7
2500,600,4888.09597150751,1097.536,1066.476409863672,1359.7
2500,650,4899.054875617097,1097.536,1066.476409863672,1359.7
2500,700,4910.013779726686,1097.536,1066.476409863672,1359.7
2500,750,4920.972683836276,1097.536,1066.476409863672,1359.7
2500,800,4931.9315879458645,1097.536,1066.476409863672,1359.7
2500,850,4942.890492055453,1097.536,1066.476409863672,1359.7
2500,900,4953.849396165043,1097.536,1066.476409863672,1359.7
2500,950,4964.808300274632,1097.536,1066.476409863672,1359.7
2500,1000,4975.76720438422,1097.536,1066.476409863672,1359.7
2600,50,5226.901684931507,1097.536,972.0250000000002,1864.1899999999987
2600,100,4777.494639041097,1097.536,1025.3000000000002,1350.54905
2600,150,4662.022918150686,1097.536,870.9200000000001,1378.4984249999998
2600,200,4751.7759222602745,1097.536,960.32,1367.892525
2600,250,4800.4695558741605,1097.536,973.7734795042971,1392.1737749999998
2600,300,4904.136116350936,1097.536,1046.4411358714844,1412.2137749999997
2600,350,4919.117663202714,1097.536,1050.4637786136723,1412.2137749999997
2600,400,4930.076567312302,1097.536,1050.4637786136723,1412.2137749999997
2600,450,4941.035471421892,1097.536,1050.4637786136723,1412.2137749999997
2600,500,4951.994375531481,1097.536,1050.4637786136723,1412.2137749999997
2600,550,4962.9532796410695,1097.536,1050.4637786136723,1412.2137749999997
2600,600,4973.912183750659,1097.536,1050.4637786136723,1412.2137749999997
2600,650,4984.871087860248,1097.536,1050.4637786136723,1412.2137749999997
2600,700,4995.829991969837,1097.536,1050.4637786136723,1412.2137749999997
2600,750,5006.788896079426,1097.536,1050.4637786136723,1412.2137749999997
2600,800,5017.747800189015,1097.536,1050.4637786136723,1412.2137749999997
2600,850,5028.706704298604,1097.536,1050.4637786136723,1412.2137749999997
2600,900,5039.665608408193,1097.536,1050.4637786136723,1412.2137749999997
2600,950,5050.624512517782,1097.536,1050.4637786136723,1412.2137749999997
2600,1000,5061.583416627371,1097.536,1050.4637786136723,1412.2137749999997
2700,50,5276.216753424658,1097.536,972.0250000000002,1864.1899999999998
