E_B,P_Battery_Max,cost_ALL,cost_PV,cost_WG,cost_net
1300,400,5461.184123287672,1210.75,0.0,3521.6670000000004
1300,450,5472.143027397261,1210.75,0.0,3521.6670000000004
1300,500,5483.10193150685,1210.75,0.0,3521.6670000000004
1300,550,5494.060835616439,1210.75,0.0,3521.6670000000004
1300,600,5505.019739726028,1210.75,0.0,3521.6670000000004
1300,650,5515.978643835617,1210.75,0.0,3521.6670000000004
1300,700,5526.9375479452065,1210.75,0.0,3521.6670000000004
1300,750,5537.896452054795,1210.75,0.0,3521.6670000000004
1300,800,5548.855356164384,1210.75,0.0,3521.6670000000004
1300,850,5559.814260273973,1210.75,0.0,3521.6670000000004
1300,900,5570.773164383562,1210.75,0.0,3521.6670000000004
1300,950,5581.73206849315,1210.75,0.0,3521.6670000000004
1300,1000,5592.69097260274,1210.75,0.0,3521.6670000000004
1400,50,5983.494863013699,1210.75,0.0,4071.375
1400,100,5742.8593296232875,1210.75,0.0,3819.7805625
1400,150,5545.047421232877,1210.75,0.0,3611.00975
1400,200,5428.663575342466,1210.75,0.0,3483.667
1400,250,5439.622479452055,1210.75,-1.4210854715202004e-14,3483.667
1400,300,5450.5813835616445,1210.75,-1.4210854715202004e-14,3483.667
1400,350,5461.540287671234,1210.75,-1.4210854715202004e-14,3483.667
1400,400,5472.499191780823,1210.75,-1.4210854715202004e-14,3483.667
1400,450,5483.458095890412,1210.75,-1.4210854715202004e-14,3483.667
1400,500,5494.417000000001,1210.75,-1.4210854715202004e-14,3483.667
1400,550,5505.37590410959,1210.75,-1.4210854715202004e-14,3483.667
1400,600,5516.334808219179,1210.75,-1.4210854715202004e-14,3483.667
1400,650,5527.2937123287675,1210.75,-1.4210854715202004e-14,3483.667
1400,700,5538.252616438357,1210.75,-1.4210854715202004e-14,3483.667
1400,750,5549.211520547946,1210.75,-1.4210854715202004e-14,3483.667
1400,800,5560.170424657535,1210.75,-1.4210854715202004e-14,3483.667
1400,850,5571.129328767123,1210.75,-1.4210854715202004e-14,3483.667
1400,900,5582.088232876712,1210.75,-1.4210854715202004e-14,3483.667
1400,950,5593.047136986301,1210.75,-1.4210854715202004e-14,3483.667
1400,1000,5604.00604109589,1210.75,-1.4210854715202004e-14,3483.667
1400,1050,5614.964945205479,1210.75,-1.4210854715202004e-14,3483.667
1400,1100,5625.923849315068,1210.75,-1.4210854715202004e-14,3483.667
1500,50,5994.80993150685,1210.75,0.0,4033.375
1500,100,5754.174398116438,1210.75,0.0,3781.7805625
1500,150,5556.362489726027,1210.75,0.0,3573.0097499999997
1500,200,5439.978643835617,1210.75,0.0,3445.667
1500,250,5450.937547945206,1210.75,0.0,3445.667
1500,300,5461.896452054795,1210.75,0.0,3445.6670000000004
1500,350,5472.855356164384,1210.75,0.0,3445.6670000000004
1500,400,5483.814260273974,1210.75,0.0,3445.6670000000004
1500,450,5494.773164383563,1210.75,0.0,3445.6670000000004
1500,500,5505.732068493151,1210.75,0.0,3445.6670000000004
1500,550,5516.690972602741,1210.75,0.0,3445.6670000000004
1500,600,5527.649876712329,1210.75,0.0,3445.6670000000004
1500,650,5538.608780821918,1210.75,0.0,3445.6670000000004
1500,700,5549.567684931508,1210.75,0.0,3445.6670000000004
1500,750,5560.5265890410965,1210.75,0.0,3445.6670000000004
1500,800,5571.485493150685,1210.75,0.0,3445.6670000000004
1500,850,5582.444397260274,1210.75,0.0,3445.6670000000004
1500,900,5593.403301369863,1210.75,0.0,3445.6670000000004
1500,950,5604.362205479451,1210.75,0.0,3445.6670000000004
1500,1000,5615.321109589041,1210.75,0.0,3445.6670000000004
1500,1050,5626.28001369863,1210.75,0.0,3445.6670000000004
1500,1100,5637.2389178082185,1210.75,0.0,3445.6670000000004
1500,1150,5648.197821917808,1210.75,0.0,3445.6670000000004
1500,1200,5659.156726027397,1210.75,0.0,3445.6670000000004
1600,50,6006.125,1210.75,0.0,3995.3750000000005
1600,100,5765.489466609589,1210.75,0.0,3743.7805625
1600,150,5567.6775582191785,1210.75,0.0,3535.00975
1600,200,5451.2937123287675,1210.75,0.0,3407.667
1600,250,5462.252616438356,1210.75,-2.842170943040401e-14,3407.667
1600,300,5473.211520547946,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,350,5484.1704246575355,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,400,5495.129328767123,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,450,5506.088232876713,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,500,5517.047136986302,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,550,5528.00604109589,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,600,5538.96494520548,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,650,5549.923849315069,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,700,5560.8827534246575,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,750,5571.841657534247,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,800,5582.800561643835,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,850,5593.759465753425,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,900,5604.718369863013,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,950,5615.677273972602,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1000,5626.636178082192,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1050,5637.59508219178,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1100,5648.553986301369,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1150,5659.512890410959,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1200,5670.4717945205475,1210.75,-2.842170943040401e-14,3407.6670000000004
1600,1250,5681.430698630136,1210.75,-2.842170943040401e-14,3407.6670000000004
1700,50,6034.190068493152,1210.75,0.0,3974.125
1700,100,5776.804535102741,1210.75,0.0,3705.7805625
1700,150,5578.992626712328,1210.75,-2.1316282072803006e-14,3497.00975
1700,200,5462.608780821918,1210.75,-2.1316282072803006e-14,3369.667
1700,250,5473.567684931507,1210.75,-3.552713678800501e-14,3369.667
1700,300,5484.5265890410965,1210.75,-3.552713678800501e-14,3369.667
1700,350,5495.485493150685,1210.75,-3.552713678800501e-14,3369.667
1700,400,5506.444397260275,1210.75,-3.552713678800501e-14,3369.667
1700,450,5517.403301369864,1210.75,-3.552713678800501e-14,3369.667
1700,500,5528.362205479452,1210.75,-3.552713678800501e-14,3369.667
1700,550,5539.321109589042,1210.75,-3.552713678800501e-14,3369.667
1700,600,5550.280013698631,1210.75,-3.552713678800501e-14,3369.667
1700,650,5561.2389178082185,1210.75,-3.552713678800501e-14,3369.667
1700,700,5572.197821917808,1210.75,-3.552713678800501e-14,3369.667
1700,750,5583.156726027397,1210.75,-3.552713678800501e-14,3369.667
1700,800,5594.115630136986,1210.75,-3.552713678800501e-14,3369.667
1700,850,5605.074534246575,1210.75,-3.552713678800501e-14,3369.667
1700,900,5616.033438356164,1210.75,-3.552713678800501e-14,3369.667
1700,950,5626.992342465753,1210.75,-3.552713678800501e-14,3369.667
1700,1000,5637.951246575342,1210.75,-3.552713678800501e-14,3369.667
1700,1050,5648.910150684931,1210.75,-3.552713678800501e-14,3369.667
1700,1100,5659.86905479452,1210.75,-3.552713678800501e-14,3369.667
1700,1150,5670.827958904109,1210.75,-3.552713678800501e-14,3369.667
1700,1200,5681.786863013698,1210.75,-3.552713678800501e-14,3369.667
1700,1250,5692.745767123287,1210.75,-3.552713678800501e-14,3369.667
1700,1300,5703.7046712328765,1210.75,-3.552713678800501e-14,3369.667
1700,1350,5714.663575342466,1210.75,-3.552713678800501e-14,3369.667
1800,50,6083.505136986301,1210.75,0.0,3974.125
1800,100,5788.119603595891,1210.75,-2.1316282072803006e-14,3667.7805625
1800,150,5590.30769520548,1210.75,-2.1316282072803006e-14,3459.00975
1800,200,5473.923849315068,1210.75,-2.1316282072803006e-14,3331.667
1800,250,5484.882753424658,1210.75,-2.1316282072803006e-14,3331.667
1800,300,5495.841657534247,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,350,5506.800561643836,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,400,5517.7594657534255,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,450,5528.718369863014,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,500,5539.677273972603,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,550,5550.636178082193,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,600,5561.59508219178,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,650,5572.553986301369,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,700,5583.512890410959,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,750,5594.4717945205475,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,800,5605.430698630136,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,850,5616.389602739726,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,900,5627.348506849315,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,950,5638.307410958903,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1000,5649.266315068493,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1050,5660.225219178082,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1100,5671.18412328767,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1150,5682.14302739726,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1200,5693.101931506849,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1250,5704.060835616438,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1300,5715.019739726028,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1350,5725.978643835617,1210.75,-4.973799150320701e-14,3331.6670000000004
1800,1400,5736.937547945206,1210.75,-4.973799150320701e-14,3331.6670000000004
1900,50,6132.820205479452,1210.75,0.0,3974.125
1900,100,5799.434672089041,1210.75,0.0,3629.7805624999996
1900,150,5601.6227636986305,1210.75,0.0,3421.0097499999997
1900,200,5485.238917808219,1210.75,0.0,3293.667
1900,250,5496.197821917808,1210.75,-1.4210854715202004e-14,3293.667
1900,300,5507.156726027398,1210.75,-1.4210854715202004e-14,3293.667
1900,350,5518.1156301369865,1210.75,-1.4210854715202004e-14,3293.667
1900,400,5529.074534246576,1210.75,-1.4210854715202004e-14,3293.667
1900,450,5540.033438356165,1210.75,-1.4210854715202004e-14,3293.667
1900,500,5550.992342465754,1210.75,-1.4210854715202004e-14,3293.667
1900,550,5561.951246575342,1210.75,-1.4210854715202004e-14,3293.667
1900,600,5572.910150684932,1210.75,-1.4210854715202004e-14,3293.667
1900,650,5583.86905479452,1210.75,-1.4210854715202004e-14,3293.667
1900,700,5594.827958904109,1210.75,-1.4210854715202004e-14,3293.667
1900,750,5605.786863013698,1210.75,-1.4210854715202004e-14,3293.667
1900,800,5616.745767123287,1210.75,-1.4210854715202004e-14,3293.667
1900,850,5627.7046712328765,1210.75,-1.4210854715202004e-14,3293.667
1900,900,5638.663575342465,1210.75,-1.4210854715202004e-14,3293.667
1900,950,5649.622479452054,1210.75,-1.4210854715202004e-14,3293.667
1900,1000,5660.581383561644,1210.75,-1.4210854715202004e-14,3293.667
1900,1050,5671.540287671232,1210.75,-1.4210854715202004e-14,3293.667
1900,1100,5682.499191780821,1210.75,-1.4210854715202004e-14,3293.667
1900,1150,5693.458095890411,1210.75,-1.4210854715202004e-14,3293.667
1900,1200,5704.417,1210.75,-1.4210854715202004e-14,3293.667
1900,1250,5715.375904109589,1210.75,-1.4210854715202004e-14,3293.667
1900,1300,5726.334808219179,1210.75,-1.4210854715202004e-14,3293.667
1900,1350,5737.2937123287675,1210.75,-1.4210854715202004e-14,3293.667
1900,1400,5748.252616438356,1210.75,-1.4210854715202004e-14,3293.667
1900,1450,5759.211520547946,1210.75,-1.4210854715202004e-14,3293.667
1900,1500,5770.170424657535,1210.75,-1.4210854715202004e-14,3293.667
2000,50,6182.1352739726035,1210.75,0.0,3974.125
2000,100,5810.749740582191,1210.75,0.0,3591.7805625
2000,150,5612.937832191781,1210.75,0.0,3383.00975
2000,200,5496.553986301369,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,250,5507.51289041096,1210.75,-2.842170943040401e-14,3255.667
2000,300,5518.471794520548,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,350,5529.430698630137,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,400,5540.389602739727,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,450,5551.3485068493155,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,500,5562.307410958903,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,550,5573.266315068493,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,600,5584.225219178082,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,650,5595.18412328767,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,700,5606.14302739726,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,750,5617.101931506849,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,800,5628.0608356164375,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,850,5639.019739726027,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,900,5649.978643835616,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,950,5660.937547945205,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1000,5671.896452054794,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1050,5682.855356164383,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1100,5693.814260273972,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1150,5704.773164383562,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1200,5715.732068493151,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1250,5726.69097260274,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1300,5737.649876712329,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1350,5748.608780821918,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1400,5759.567684931507,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1450,5770.5265890410965,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1500,5781.485493150685,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1550,5792.444397260274,1210.75,-2.842170943040401e-14,3255.6670000000004
2000,1600,5803.403301369864,1210.75,-2.842170943040401e-14,3255.6670000000004
2100,50,6231.450342465754,1210.75,0.0,3974.125
2100,100,5822.064809075343,1210.75,0.0,3553.7805625
2100,150,5624.252900684932,1210.75,0.0,3345.0097499999993
2100,200,5507.869054794521,1210.75,0.0,3217.6669999999995
2100,250,5518.827958904109,1210.75,0.0,3217.667
2100,300,5529.786863013699,1210.75,0.0,3217.667
2100,350,5540.745767123288,1210.75,0.0,3217.667
2100,400,5551.704671232877,1210.75,0.0,3217.667
2100,450,5562.663575342466,1210.75,0.0,3217.667
2100,500,5573.622479452054,1210.75,0.0,3217.667
2100,550,5584.581383561644,1210.75,0.0,3217.667
2100,600,5595.540287671232,1210.75,0.0,3217.667
2100,650,5606.499191780821,1210.75,0.0,3217.667
2100,700,5617.458095890411,1210.75,0.0,3217.667
2100,750,5628.4169999999995,1210.75,0.0,3217.667
2100,800,5639.375904109588,1210.75,0.0,3217.667
2100,850,5650.334808219178,1210.75,0.0,3217.667
2100,900,5661.293712328767,1210.75,0.0,3217.667
2100,950,5672.252616438355,1210.75,0.0,3217.667
2100,1000,5683.211520547945,1210.75,0.0,3217.667
2100,1050,5694.170424657534,1210.75,0.0,3217.667
2100,1100,5705.129328767123,1210.75,0.0,3217.667
2100,1150,5716.088232876713,1210.75,0.0,3217.667
2100,1200,5727.047136986302,1210.75,0.0,3217.667
2100,1250,5738.00604109589,1210.75,0.0,3217.667
2100,1300,5748.96494520548,1210.75,0.0,3217.667
2100,1350,5759.923849315069,1210.75,0.0,3217.667
2100,1400,5770.8827534246575,1210.75,0.0,3217.667
2100,1450,5781.841657534247,1210.75,0.0,3217.667
2100,1500,5792.800561643836,1210.75,0.0,3217.667
2100,1550,5803.759465753425,1210.75,0.0,3217.667
2100,1600,5814.718369863014,1210.75,0.0,3217.667
2100,1650,5825.677273972603,1210.75,0.0,3217.667
2200,50,6280.765410958904,1210.75,0.0,3974.1249999999995
2200,100,5833.379877568493,1210.75,-1.4210854715202004e-14,3515.7805624999996
2200,150,5635.567969178082,1210.75,-1.4210854715202004e-14,3307.0097499999993
2200,200,5519.184123287671,1210.75,-1.4210854715202004e-14,3179.6669999999995
2200,250,5530.143027397261,1210.75,-1.4210854715202004e-14,3179.667
2200,300,5541.10193150685,1210.75,-1.4210854715202004e-14,3179.6670000000004
2200,350,5552.060835616438,1210.75,-1.4210854715202004e-14,3179.667
2200,400,5563.019739726027,1210.75,-1.4210854715202004e-14,3179.667
2200,450,5573.978643835616,1210.75,-1.4210854715202004e-14,3179.667
2200,500,5584.937547945205,1210.75,-1.4210854715202004e-14,3179.667
2200,550,5595.896452054794,1210.75,-1.4210854715202004e-14,3179.667
2200,600,5606.855356164383,1210.75,-1.4210854715202004e-14,3179.667
2200,650,5617.814260273972,1210.75,-1.4210854715202004e-14,3179.667
2200,700,5628.773164383561,1210.75,-1.4210854715202004e-14,3179.667
2200,750,5639.73206849315,1210.75,-1.4210854715202004e-14,3179.667
2200,800,5650.69097260274,1210.75,-1.4210854715202004e-14,3179.667
2200,850,5661.6498767123285,1210.75,-1.4210854715202004e-14,3179.667
2200,900,5672.608780821917,1210.75,-1.4210854715202004e-14,3179.667
2200,950,5683.567684931507,1210.75,-1.4210854715202004e-14,3179.667
2200,1000,5694.526589041096,1210.75,-1.4210854715202004e-14,3179.667
2200,1050,5705.485493150685,1210.75,-1.4210854715202004e-14,3179.667
2200,1100,5716.444397260274,1210.75,-1.4210854715202004e-14,3179.667
2200,1150,5727.403301369863,1210.75,-1.4210854715202004e-14,3179.667
2200,1200,5738.362205479452,1210.75,-1.4210854715202004e-14,3179.667
2200,1250,5749.321109589041,1210.75,-1.4210854715202004e-14,3179.667
2200,1300,5760.28001369863,1210.75,-1.4210854715202004e-14,3179.667
2200,1350,5771.238917808219,1210.75,-1.4210854715202004e-14,3179.667
2200,1400,5782.197821917808,1210.75,-1.4210854715202004e-14,3179.667
2200,1450,5793.156726027397,1210.75,-1.4210854715202004e-14,3179.667
2200,1500,5804.1156301369865,1210.75,-1.4210854715202004e-14,3179.667
2200,1550,5815.074534246575,1210.75,-1.4210854715202004e-14,3179.667
2200,1600,5826.033438356164,1210.75,-1.4210854715202004e-14,3179.667
2200,1650,5836.992342465754,1210.75,-1.4210854715202004e-14,3179.667
2200,1700,5847.951246575342,1210.75,-1.4210854715202004e-14,3179.667
2200,1750,5858.910150684932,1210.75,-1.4210854715202004e-14,3179.667
2300,50,6330.080479452056,1210.75,0.0,3974.125
2300,100,5844.694946061643,1210.75,0.0,3477.7805624999996
2300,150,5646.883037671233,1210.75,0.0,3269.0097499999997
2300,200,5530.499191780822,1210.75,0.0,3141.667
2300,250,5541.458095890412,1210.75,0.0,3141.667
2300,300,5552.417,1210.75,0.0,3141.667
2300,350,5563.375904109589,1210.75,0.0,3141.667
2300,400,5574.334808219178,1210.75,0.0,3141.667
2300,450,5585.293712328767,1210.75,0.0,3141.667
2300,500,5596.252616438355,1210.75,0.0,3141.667
2300,550,5607.211520547945,1210.75,0.0,3141.667
2300,600,5618.170424657534,1210.75,0.0,3141.667
2300,650,5629.129328767123,1210.75,0.0,3141.667
2300,700,5640.088232876712,1210.75,0.0,3141.667
2300,750,5651.047136986301,1210.75,0.0,3141.667
2300,800,5662.00604109589,1210.75,0.0,3141.667
2300,850,5672.964945205479,1210.75,0.0,3141.667
2300,900,5683.923849315068,1210.75,0.0,3141.667
2300,950,5694.8827534246575,1210.75,0.0,3141.667
2300,1000,5705.841657534246,1210.75,0.0,3141.667
2300,1050,5716.800561643836,1210.75,0.0,3141.667
2300,1100,5727.759465753425,1210.75,0.0,3141.667
2300,1150,5738.718369863013,1210.75,0.0,3141.667
2300,1200,5749.677273972603,1210.75,0.0,3141.667
2300,1250,5760.636178082192,1210.75,0.0,3141.667
2300,1300,5771.59508219178,1210.75,0.0,3141.667
2300,1350,5782.55398630137,1210.75,0.0,3141.667
2300,1400,5793.512890410959,1210.75,0.0,3141.667
2300,1450,5804.471794520548,1210.75,0.0,3141.667
2300,1500,5815.430698630137,1210.75,0.0,3141.667
2300,1550,5826.389602739726,1210.75,0.0,3141.667
2300,1600,5837.3485068493155,1210.75,0.0,3141.667
